game_id,win,duration,avg_kda,avg_gold_per_min,avg_damage_champ_per_min,avg_vision_score,baron_kills,dragon_kills,tower_kills
3744322211,1,973,5.466666666666667,404.11510791366914,594.2898252826311,13.0,0,2,1
3744322621,0,2472,1.412857142857143,353.72815533980577,674.5728155339805,31.6,0,2,3
3744322621,1,2472,4.131666666666666,406.504854368932,939.0388349514562,63.0,2,4,13
3744322635,0,1792,0.8510683760683762,345.1272321428571,587.8526785714286,27.0,0,0,2
3744322635,1,1792,8.016666666666666,441.62946428571433,952.1919642857141,28.2,1,4,9
3744323560,0,1888,2.0805555555555557,361.55720338983053,612.3813559322034,32.0,0,3,4
3744323560,1,1888,6.445714285714286,419.6694915254237,640.6588983050848,23.8,1,1,12
3744325886,0,1907,0.9736752136752138,343.16727844782383,768.950183534347,24.0,0,2,3
3744325886,1,1907,5.453333333333333,418.1310959622444,1019.4651284740428,23.0,1,2,10
3744327300,0,1198,1.4466666666666668,343.18196994991655,458.8447412353924,16.2,0,0,0
3744327300,1,1198,4.85,385.4424040066778,568.3171953255426,15.0,0,2,3
3744328259,0,1670,2.796111111111111,369.9664670658683,802.4766467065868,21.6,0,1,3
3744328259,1,1670,3.4988095238095243,399.5568862275449,711.5137724550898,24.0,0,2,11
3744328382,0,1235,1.2606060606060605,324.85506072874495,553.2534412955466,12.2,0,1,0
3744328382,1,1235,4.55,415.36518218623485,535.7344129554656,16.4,0,1,6
3744328659,0,1839,3.0063492063492063,359.33442088091357,840.0456769983687,28.0,0,2,2
3744328659,1,1839,3.611904761904762,390.90375203915175,764.2610114192496,28.2,1,2,5
3744330968,0,1932,3.5695238095238095,395.45962732919253,647.1180124223602,29.6,1,3,7
3744330968,1,1932,2.245,392.34161490683226,678.1242236024843,33.4,0,2,9
3744331198,0,1142,2.638095238095238,374.3117338003502,478.0980735551663,14.8,0,1,1
3744331198,1,1142,2.32,429.9719789842381,548.4693520140105,13.6,0,2,5
3744331386,0,1393,0.5033333333333333,291.5922469490309,409.5506101938263,20.2,0,1,1
3744331386,1,1393,14.1,431.2849964106246,615.6180904522614,19.0,0,2,9
3744331676,0,988,1.4309523809523808,333.4008097165992,462.10931174089075,8.8,0,0,0
3744331676,1,988,3.7333333333333334,423.61943319838065,629.757085020243,11.6,0,1,4
3744335912,0,1508,1.0038095238095237,372.80371352785147,614.6578249336869,19.8,0,2,3
3744335912,1,1508,7.35,454.44031830238725,826.1458885941645,22.2,0,2,11
3744336433,0,1879,1.3566666666666667,359.9297498669505,726.2714209686004,29.8,0,2,5
3744336433,1,1879,5.842857142857143,398.1649813730708,765.8094731240021,29.2,0,2,10
3744336522,0,2678,2.061123321123321,365.59223300970876,844.3599701269604,48.8,3,4,4
3744336522,1,2678,3.899523809523809,385.2277819268111,961.8730395817774,43.4,0,3,12
3744336657,0,2160,1.8111111111111111,389.58888888888885,781.6444444444445,33.2,0,1,7
3744336657,1,2160,3.274285714285714,410.89444444444445,731.0111111111112,32.8,2,4,10
3744338249,0,2281,2.219047619047619,413.2555896536607,686.4147303814117,42.0,2,3,6
3744338249,1,2281,4.875,404.7014467338887,875.7527400263043,44.2,0,3,10
3744338787,0,1775,1.095,318.94985915492964,455.3712676056339,20.6,0,2,2
3744338787,1,1775,9.366666666666667,408.83830985915495,603.84,25.6,1,2,10
3744339931,0,1810,1.4788095238095238,355.4917127071823,635.9933701657458,30.4,0,0,4
3744339931,1,1810,3.4985714285714287,421.36574585635356,786.7027624309393,35.8,1,4,10
3744340281,0,962,0.37333333333333335,300.19958419958414,295.5592515592515,9.8,0,1,0
3744340281,1,962,6.4,398.22037422037414,576.2869022869022,11.0,0,1,2
3744341174,0,1826,3.3654761904761905,364.17305585980284,633.4107338444688,19.2,0,2,3
3744341174,1,1826,2.4594444444444443,405.21358159912376,590.0438116100767,25.6,1,2,10
3744341622,0,2090,3.6133333333333333,363.3014354066985,622.3751196172249,33.8,0,1,5
3744341622,1,2090,1.7571428571428573,397.4296650717703,688.2430622009568,29.2,1,4,9
3744343820,0,1687,1.3542207792207792,334.79786603438055,489.7379964433906,23.6,0,0,1
3744343820,1,1687,4.816666666666666,429.49614700652046,818.8808535862478,25.2,1,4,10
3744343884,0,1325,1.0035714285714286,334.5147169811321,347.05811320754725,15.6,0,0,1
3744343884,1,1325,7.9,453.58188679245285,643.897358490566,16.4,0,3,10
3744344532,0,1551,1.1732467532467532,331.07156673114116,664.9671179883945,20.4,0,1,2
3744344532,1,1551,6.0166666666666675,435.86073500967115,836.247582205029,17.6,0,1,7
3744345153,0,1964,2.1197619047619045,346.4969450101833,934.6496945010183,31.6,0,1,3
3744345153,1,1964,5.825,410.7556008146639,864.3971486761711,38.6,1,3,9
3744345486,0,2718,2.590472027972028,387.3377483443709,1220.7991169977927,47.2,1,4,8
3744345486,1,2718,2.8940659340659343,418.233995584989,869.8278145695365,43.0,2,3,10
3744346075,0,2071,3.1777777777777776,410.9782713664896,987.9748913568325,30.6,1,1,7
3744346075,1,2071,2.1280952380952383,398.68276195074844,842.0280057943022,31.8,1,3,12
3744346481,0,1749,1.4914862914862916,312.0823327615781,542.6826758147513,23.4,0,0,1
3744346481,1,1749,9.82,425.46140651801034,728.0823327615781,21.0,1,4,12
3744346765,0,928,1.35,329.3534482758621,524.0948275862069,9.0,0,0,0
3744346765,1,928,4.2,381.31034482758616,457.8879310344828,9.4,0,2,1
3744348016,0,405,1.0,321.4222222222223,175.58518518518517,1.6,0,0,0
3744348016,1,405,2.0,378.0444444444444,257.8666666666667,2.4,0,0,0
3744348180,0,1365,0.20555555555555555,314.45274725274726,408.5802197802198,16.4,0,0,3
3744348180,1,1365,13.8,388.9054945054945,589.0373626373627,17.8,0,3,4
3744349850,0,1934,2.3345238095238097,391.6504653567735,837.7104446742502,24.2,1,3,6
3744349850,1,1934,4.101984126984126,400.77145811789035,998.364012409514,30.6,0,2,8
3744350523,0,2313,1.3195804195804197,366.5369649805448,721.8677042801557,33.4,0,1,4
3744350523,1,2313,4.368888888888889,426.26718547341113,1054.578469520104,39.6,1,5,10
3744350872,0,2376,2.5032828282828286,377.4949494949495,998.6161616161614,35.2,0,3,5
3744350872,1,2376,3.036507936507937,394.23737373737373,885.7474747474747,38.4,1,3,10
3744351064,0,1879,1.5301587301587303,359.3805215540181,742.0840872804683,32.6,0,2,2
3744351064,1,1879,6.9912337662337665,426.63544438531136,932.9984034060672,30.6,1,3,7
3744353558,0,1618,1.7755555555555556,385.11248454882576,578.6996291718172,24.8,0,1,6
3744353558,1,1618,7.0166666666666675,409.3943139678616,795.1520395550062,24.8,0,3,10
3744354003,0,1556,1.988095238095238,370.7814910025707,583.9203084832905,19.4,0,0,2
3744354003,1,1556,5.76,419.4678663239075,752.7223650385604,26.2,0,4,5
3744354179,0,2033,1.5366883116883117,364.4328578455485,725.0172159370388,34.2,0,2,4
3744354179,1,2033,4.4524358974358975,432.80275454992625,863.905558288244,31.0,1,3,8
3744356143,0,2004,2.4186507936507935,348.7305389221557,724.3353293413173,31.0,0,1,3
3744356143,1,2004,4.310952380952381,424.1556886227545,760.3293413173653,26.2,1,3,11
3744357523,0,1867,1.2254545454545454,350.2110337439743,703.944295661489,20.0,0,2,1
3744357523,1,1867,4.369047619047619,429.3069094804499,764.5291912158543,26.0,1,2,8
3744357571,0,1774,1.89,366.92671927846675,463.5152198421646,28.2,0,1,4
3744357571,1,1774,4.37,426.48703494926724,589.8128523111612,33.8,1,3,9
3744357856,0,2401,1.7027272727272726,389.5676801332778,946.0208246563932,33.6,0,3,7
3744357856,1,2401,3.416017316017316,423.0237401082883,1037.332778009163,39.4,2,2,11
3744359543,0,1493,0.6703030303030303,329.7146684527796,576.2009377093102,20.0,0,0,1
3744359543,1,1493,5.5,440.35900870730075,831.9464166108506,18.4,0,4,9
3744359941,0,1552,1.3928571428571428,348.680412371134,449.75257731958766,28.8,0,0,4
3744359941,1,1552,5.266666666666667,391.38402061855675,510.13144329896903,27.8,0,4,4
3744360362,0,1949,1.9177777777777778,377.5166752180605,745.00974858902,36.6,1,2,3
3744360362,1,1949,4.306666666666667,421.2067727039507,1237.0713186249359,37.0,0,3,9
3744361566,0,1953,1.7409956709956709,365.7695852534563,1036.7987711213518,27.8,0,0,2
3744361566,1,1953,3.91,436.68202764976957,929.9539170506914,37.6,1,5,9
3744363998,0,1929,1.9721428571428572,396.5225505443235,809.3374805598756,29.6,1,0,3
3744363998,1,1929,2.5165079365079364,431.0793157076206,798.6376360808711,24.6,0,5,8
3744365702,0,2048,2.144920634920635,393.90234375,913.869140625,27.0,0,4,4
3744365702,1,2048,3.480952380952381,435.216796875,843.509765625,35.2,1,1,11
3744366334,0,1920,2.142063492063492,366.45,646.325,21.0,0,2,4
3744366334,1,1920,2.6133333333333333,432.8625,902.45,27.6,1,3,11
3744366359,0,2497,2.551904761904762,350.41730076091307,923.1589907889469,33.4,0,2,5
3744366359,1,2497,3.8615873015873015,392.93392070484583,994.5342410893072,45.4,2,4,7
3744366693,0,1778,1.847222222222222,396.76940382452193,620.1259842519685,24.0,0,1,4
3744366693,1,1778,5.166666666666666,430.5961754780652,668.1867266591677,34.8,1,3,10
3744367111,0,1765,2.0633333333333335,369.62039660056655,709.0946175637393,32.6,0,0,3
3744367111,1,1765,5.791111111111111,420.39433427762043,768.6594900849858,29.0,1,4,9
3744368716,0,2139,2.09004329004329,368.56100981767185,777.7784011220197,42.4,0,3,3
3744368716,1,2139,4.34,418.687237026648,865.7896213183731,44.6,2,3,10
3744370300,0,1570,0.8085714285714285,342.87133757961783,410.828025477707,16.2,0,1,1
3744370300,1,1570,6.3100000000000005,458.54522292993636,881.6025477707005,14.8,0,3,10
3744371349,0,1979,1.2225252525252526,360.32137443153107,739.5613946437595,24.6,0,2,3
3744371349,1,1979,4.242857142857142,413.66953006568974,726.8034360788276,34.4,1,3,8
3744371839,0,1489,1.4914285714285715,355.3660174613835,571.543317662861,12.4,0,1,1
3744371839,1,1489,5.633333333333333,432.402955003358,694.0738750839489,19.8,0,3,11
3744372142,0,2162,1.2856209150326798,346.72895467160043,627.9796484736355,33.2,0,2,4
3744372142,1,2162,4.887532467532468,429.5522664199815,1163.1840888066606,32.0,2,4,11
3744373209,0,2018,1.3438095238095236,355.93855302279485,584.1407333994053,33.0,0,1,3
3744373209,1,2018,9.143333333333334,427.73637264618435,932.6521308225967,36.2,1,4,8
3744375276,0,1438,1.7723809523809524,328.13073713490957,518.84561891516,20.8,0,1,1
3744375276,1,1438,5.2,418.42280945758,611.2406119610571,17.4,0,2,10
3744375306,0,1834,2.4,306.6281352235551,509.6532170119957,20.8,0,3,1
3744375306,1,1834,4.2700000000000005,412.9858233369684,574.1286804798254,21.2,1,2,11
3744376751,0,1629,1.4670634920634922,358.76979742173114,639.7421731123388,21.0,0,1,2
3744376751,1,1629,4.621428571428572,426.63720073664825,802.1436464088398,25.6,0,1,11
3744377028,0,994,0.7233333333333334,315.71830985915494,475.7263581488934,11.0,0,0,0
3744377028,1,994,6.6,396.88128772635815,562.5271629778672,10.4,0,1,1
3744377150,0,1534,0.6950000000000001,328.97522816166884,510.7118644067797,20.2,0,0,3
3744377150,1,1534,9.6,415.4628422425033,644.4172099087353,25.2,0,3,9
3744377190,0,1810,1.4695238095238095,354.07292817679553,506.38674033149164,23.4,0,0,5
3744377190,1,1810,6.883333333333333,410.36022099447507,789.9712707182322,33.8,0,4,10
3744377276,0,1763,1.2686507936507936,321.563244469654,584.1610890527511,28.6,0,0,3
3744377276,1,1763,9.686666666666666,417.1140102098696,772.8394781622235,33.4,1,4,10
3744379208,0,2217,2.113968253968254,354.1975642760487,658.1921515561569,34.2,0,3,5
3744379208,1,2217,4.167619047619048,389.7104194857916,767.31799729364,40.4,1,3,10
3744379284,0,1499,2.1266666666666665,379.180787191461,677.955970647098,22.2,0,2,4
3744379284,1,1499,4.466666666666667,406.3669112741828,677.3235490326884,21.6,0,2,4
3744379333,0,1537,0.788888888888889,310.33702016916067,375.2322706571243,12.6,0,1,1
3744379333,1,1537,8.1,421.36629798308394,623.2817176317501,22.0,0,2,11
3744379688,0,1798,0.6728571428571428,353.67296996662964,571.8487208008899,28.4,0,0,3
3744379688,1,1798,6.192857142857143,434.8898776418243,810.6740823136819,30.8,1,4,11
3744379768,0,1873,2.0425324675324674,362.06940736785907,627.9914575547251,24.8,0,3,3
3744379768,1,1873,4.4019047619047615,417.03363587827016,883.2653497063535,25.8,1,1,10
3744380279,0,2213,1.4180264180264182,363.3836421147763,780.5585178490737,37.2,0,3,5
3744380279,1,2213,9.357051282051284,415.82467239042023,1039.1848169905106,35.2,2,2,7
3744381746,0,1460,1.2658730158730158,368.1616438356165,638.4986301369863,19.6,0,0,1
3744381746,1,1460,3.9366666666666665,447.6,821.2520547945205,19.8,0,3,11
3744382300,0,2584,1.505079365079365,339.06501547987614,686.140866873065,34.0,0,2,3
3744382300,1,2584,4.128571428571428,392.7770897832817,713.7863777089782,49.2,1,4,10
3744383370,0,1818,1.545,347.2277227722772,545.5973597359737,27.6,0,2,2
3744383370,1,1818,4.516666666666667,411.47194719471946,708.1980198019802,27.4,1,3,11
3744384392,0,2295,2.2984126984126982,388.9934640522876,773.1503267973856,36.4,2,2,5
3744384392,1,2295,2.8292929292929294,393.4483660130719,875.0640522875816,42.0,0,3,9
3744387374,0,1940,1.8285714285714285,373.5649484536082,721.0391752577319,27.4,0,3,6
3744387374,1,1940,6.574285714285715,386.0412371134021,811.503092783505,27.4,0,1,7
3744388667,0,2072,3.046969696969697,381.01737451737455,859.980694980695,31.0,1,1,4
3744388667,1,2072,3.1117171717171717,384.7702702702703,762.8050193050194,32.0,1,4,7
3744388881,0,2191,0.986111111111111,366.4847101780009,655.0871748060247,40.6,0,2,4
3744388881,1,2191,5.826666666666666,404.15518028297583,1025.5098128708353,45.6,1,3,10
3744389023,0,861,0.64,309.3658536585366,429.93728222996515,8.4,0,0,0
3744389023,1,861,3.9,409.68641114982586,390.5087108013937,8.6,0,2,1
3744389986,0,2180,1.6927777777777777,343.5412844036697,763.9211009174311,32.8,0,1,5
3744389986,1,2180,6.468571428571428,412.5302752293578,832.5027522935779,40.0,1,4,9
3744390137,0,2592,1.1606417112299465,400.6296296296296,776.148148148148,37.2,1,2,8
3744390137,1,2592,3.830238095238095,445.2824074074074,1075.3657407407404,50.2,2,4,9
3744390165,0,1988,1.3956349206349206,341.98189134808854,561.4164989939638,33.2,0,1,2
3744390165,1,1988,3.8600000000000003,423.0482897384306,885.4104627766599,22.4,1,4,10
3744390228,0,2024,3.4900000000000007,412.4881422924901,907.1086956521738,24.4,0,2,8
3744390228,1,2024,3.06,430.6126482213438,876.6521739130434,29.0,2,3,10
3744390859,0,2046,3.263571428571429,380.35190615835774,747.8768328445748,40.2,0,1,9
3744390859,1,2046,3.930952380952381,393.71260997067446,628.0762463343108,32.6,1,4,9
3744391431,0,1705,1.4857575757575758,341.8838709677419,504.8304985337243,20.2,0,0,2
3744391431,1,1705,7.6833333333333345,388.6240469208211,793.9002932551318,27.6,1,4,7
3744392403,0,1175,0.95,330.1787234042553,474.62808510638297,16.2,0,1,0
3744392403,1,1175,4.483333333333333,445.9097872340426,607.6697872340426,15.4,0,1,6
3744392466,0,1683,0.9644444444444444,371.4153297682709,666.9946524064171,21.4,0,1,3
3744392466,1,1683,4.806666666666667,459.301247771836,905.7326203208555,25.4,1,2,9
3744393200,0,1681,0.7333333333333334,336.45687091017254,680.6734086853064,19.8,0,0,2
3744393200,1,1681,5.66,437.9250446162998,937.3706127305177,21.8,0,3,9
3744393438,0,1612,1.6233333333333335,360.74441687344915,679.302729528536,25.0,0,2,4
3744393438,1,1612,7.025,430.6749379652605,723.6923076923077,23.2,0,2,10
3744395071,0,1190,0.6623809523809523,324.4033613445378,363.7008403361345,14.0,0,1,0
3744395071,1,1190,8.3,458.69243697479,543.7210084033613,14.0,0,2,11
3744396695,0,916,0.7,311.27947598253274,346.5720524017467,9.8,0,1,0
3744396695,1,916,7.0,422.12227074235807,502.2838427947598,10.8,0,1,3
3744397078,0,1694,0.9883333333333333,312.46753246753246,541.9693034238488,24.8,0,1,2
3744397078,1,1694,9.7,411.8394332939788,725.5041322314049,20.2,1,3,10
3744398459,0,1669,1.9857142857142853,349.7543439185141,532.9970041941282,28.0,0,0,1
3744398459,1,1669,2.115,403.0389454763332,653.3061713600958,29.4,0,4,5
3744398989,0,2528,3.130952380952381,359.96677215189874,877.4715189873417,34.0,1,4,11
3744398989,1,2528,2.761111111111111,385.61392405063293,882.7025316455696,34.8,0,1,7
3744400028,0,2091,1.3055194805194805,347.05882352941177,873.5896700143472,23.2,1,3,2
3744400028,1,2091,5.482857142857142,406.61119081779054,1061.3314203730274,27.8,1,2,10
3744400205,0,1334,1.2457875457875458,322.0929535232384,567.7781109445277,14.4,0,2,0
3744400205,1,1334,6.673333333333334,437.88305847076464,842.9505247376312,18.4,0,0,11
3744401208,0,2008,1.3126984126984127,343.00996015936255,660.4183266932271,27.8,0,2,3
3744401208,1,2008,7.123333333333333,423.1314741035856,783.2988047808765,33.2,1,3,10
3744401299,0,1767,1.4465079365079365,368.30560271646857,561.6027164685909,26.6,0,0,4
3744401299,1,1767,6.5,408.1426146010187,602.9134125636672,30.8,1,4,5
3744402305,0,1625,1.4157142857142857,327.85476923076925,631.9606153846154,17.8,0,1,2
3744402305,1,1625,5.779999999999999,409.35138461538463,994.2129230769231,22.8,1,3,8
3744404279,0,1975,2.0266666666666664,371.47139240506334,601.9929113924052,36.0,0,3,5
3744404279,1,1975,4.525,422.30886075949365,788.5124050632911,34.6,1,2,9
3744404359,0,2017,1.7055555555555553,392.9419930589985,789.4833911750123,33.8,0,3,7
3744404359,1,2017,3.3496031746031747,419.6132870599901,863.0718889439762,33.0,1,2,10
3744405207,0,1713,2.1535714285714285,389.38704028021016,512.707530647986,18.4,0,0,8
3744405207,1,1713,4.18,426.94921190893166,731.201401050788,25.8,1,3,8
3744406522,0,1386,1.095,284.4069264069264,351.54112554112555,16.4,0,1,0
3744406522,1,1386,5.633333333333334,414.57142857142856,516.077922077922,20.6,0,2,7
3744406699,0,1439,0.9333333333333333,338.1014593467686,536.2390548992355,20.8,0,0,0
3744406699,1,1439,4.783333333333333,486.9631688672689,796.1612230715775,24.2,0,3,8
3744406847,0,1747,1.985,377.13795077275324,733.4493417286778,23.2,0,0,3
3744406847,1,1747,2.9946031746031743,435.52375500858614,768.7143674871207,28.2,1,4,10
3744409487,0,2067,2.3902380952380953,415.07692307692304,915.33236574746,36.2,1,3,7
3744409487,1,2067,2.6695238095238096,427.28592162554423,857.6081277213352,38.2,0,2,7
3744410438,0,2295,1.8040404040404039,399.2888888888889,843.6287581699347,42.4,0,2,4
3744410438,1,2295,3.5861111111111112,424.92026143790855,876.9464052287582,35.4,2,4,12
3744410443,0,1694,1.1174603174603175,319.31050767414405,615.336481700118,28.2,0,1,0
3744410443,1,1694,7.173333333333334,417.1523022432113,669.1877213695394,26.0,1,3,11
3744410561,0,1674,1.1116666666666668,357.07526881720435,517.5985663082438,24.6,0,1,3
3744410561,1,1674,5.395238095238095,433.0896057347671,624.8745519713262,22.6,1,3,10
3744410952,0,1638,1.386111111111111,373.17216117216117,781.4652014652014,24.2,0,1,4
3744410952,1,1638,3.2926190476190476,424.3589743589744,854.6080586080585,19.8,1,2,9
3744411304,0,1889,1.861904761904762,377.09475913181575,763.4769719428268,30.4,0,1,1
3744411304,1,1889,4.027272727272727,430.31656961355213,825.8401270513499,30.0,0,4,10
3744412837,0,2038,1.0490909090909093,395.60549558390574,866.8321884200197,29.8,0,1,5
3744412837,1,2038,4.116666666666666,432.7713444553484,860.5554465161924,35.8,2,4,8
3744413218,0,1765,1.3646031746031746,361.1830028328612,661.3053824362606,20.2,0,0,1
3744413218,1,1765,6.794761904761904,425.58186968838527,860.8249291784701,26.0,1,2,11
3744413394,0,2188,3.2920634920634924,364.1188299817185,796.5575868372943,43.2,0,3,5
3744413394,1,2188,2.522619047619048,402.9433272394881,813.6745886654478,42.8,1,2,9
3744413449,0,1678,2.177777777777778,389.27771156138266,575.3563766388559,34.2,0,2,3
3744413449,1,1678,5.871428571428572,450.6150178784268,742.5482717520858,24.8,0,3,9
3744414463,0,1637,1.5883333333333334,355.3524740378742,569.6957849725106,29.6,0,1,3
3744414463,1,1637,2.9688888888888885,437.43921808185706,849.0018326206475,30.2,1,2,10
3744415220,0,2241,3.028571428571429,350.8915662650602,1025.9812583668004,24.2,1,2,1
3744415220,1,2241,3.5242424242424244,390.46318607764385,944.7925033467202,30.6,1,4,12
3744415803,0,2290,2.5575396825396823,392.6882096069869,1001.7222707423582,49.4,1,2,8
3744415803,1,2290,2.9984126984126984,394.2655021834061,850.0139737991267,36.6,1,4,9
3744415923,0,1585,2.222424242424242,383.4018927444795,697.0902208201892,22.6,0,1,3
3744415923,1,1585,3.3483333333333336,400.38359621451104,786.813880126183,24.6,0,3,7
3744416143,0,2382,2.3114801864801864,394.98236775818634,891.0025188916877,35.8,1,3,7
3744416143,1,2382,3.3873809523809526,407.53148614609574,990.1360201511334,27.4,1,3,9
3744416404,0,1728,1.1106060606060606,344.80555555555554,834.0277777777777,23.6,0,1,1
3744416404,1,1728,5.033333333333333,438.9722222222222,803.5,25.8,1,3,11
3744417378,0,1300,1.347222222222222,326.64923076923077,406.4861538461538,19.0,0,0,0
3744417378,1,1300,5.133333333333334,438.5076923076923,713.363076923077,19.0,0,2,10
3744417771,0,1851,1.6375757575757575,362.7682333873582,505.74392220421396,33.2,0,2,2
3744417771,1,1851,4.05,438.7228525121556,842.4570502431118,33.2,1,2,11
3744418199,0,1753,1.3888888888888888,382.2544209925842,589.6771249286937,20.4,0,0,5
3744418199,1,1753,4.331111111111111,448.92869366799766,841.6018254420993,31.2,1,4,11
3744418817,0,1299,0.5904761904761905,317.59815242494227,505.7921478060046,11.2,0,0,1
3744418817,1,1299,10.233333333333333,402.7066974595843,727.9907621247114,17.2,0,3,2
3744419168,0,1720,2.0433333333333334,314.5046511627907,551.4767441860465,23.6,0,3,3
3744419168,1,1720,7.613333333333332,370.3813953488372,634.646511627907,25.4,0,1,8
3744419519,0,1341,1.51,360.2058165548098,604.447427293065,9.0,0,0,1
3744419519,1,1341,4.266666666666667,447.24832214765104,773.1275167785235,16.4,0,3,11
3744420019,0,1715,1.5557142857142856,324.76967930029156,524.928279883382,20.8,0,0,0
3744420019,1,1715,4.7,426.98309037900873,596.9072886297376,23.8,1,4,11
3744420718,0,2585,2.2720634920634923,360.2321083172147,775.8266924564796,42.4,0,4,9
3744420718,1,2585,3.5618686868686873,451.9798839458414,913.4854932301739,40.4,3,2,9
3744421710,0,1919,1.1074675324675325,354.7034914017717,693.7488275143303,30.6,0,2,4
3744421710,1,1919,5.096666666666667,414.9161021365294,1075.6039603960396,33.0,1,3,9
3744422616,0,1868,1.0523809523809524,363.35331905781584,650.389721627409,26.2,0,2,2
3744422616,1,1868,4.504761904761905,427.7473233404711,752.0620985010707,23.0,1,2,11
3744422896,0,1232,1.3523809523809525,331.43181818181813,375.6233766233766,9.4,0,0,0
3744422896,1,1232,7.6,390.21428571428567,539.8636363636363,11.8,0,3,5
3744423941,0,2070,1.5024747474747475,361.5652173913044,929.3101449275362,28.2,0,0,3
3744423941,1,2070,3.8539682539682545,423.5594202898551,965.6173913043478,32.8,1,4,10
3744424573,0,660,1.0833333333333335,316.83636363636367,326.25454545454545,3.8,0,1,0
3744424573,1,660,4.166666666666666,377.1818181818182,473.3818181818182,3.8,0,0,0
3744424832,0,1986,2.6682539682539685,403.202416918429,811.7401812688821,31.2,0,1,5
3744424832,1,1986,2.9598235098235097,433.68580060422954,889.6374622356495,36.0,1,4,11
3744425652,0,2030,1.9142857142857141,426.431527093596,981.6827586206895,39.0,0,2,6
3744425652,1,2030,2.6324819624819624,438.78029556650245,913.4305418719212,35.8,1,3,11
3744426716,0,1935,4.536969696969697,332.6077519379845,512.8372093023256,31.8,0,1,3
3744426716,1,1935,4.0200000000000005,389.31472868217054,751.293023255814,29.0,1,4,12
3744427281,0,1471,2.7399999999999998,374.03942895989127,612.7831407205983,24.2,0,1,3
3744427281,1,1471,2.908333333333333,438.60774983004757,806.4309993201904,23.8,0,2,8
3744427340,0,1230,1.2301948051948053,342.25365853658536,460.9658536585366,14.4,0,0,0
3744427340,1,1230,6.183333333333333,440.1951219512195,629.7560975609756,17.8,0,2,7
3744428969,0,1415,0.9555555555555555,327.8925795053004,602.8155477031803,16.4,0,2,1
3744428969,1,1415,8.853333333333333,418.63462897526506,752.0734982332156,18.8,0,1,7
3744429480,0,1795,1.218888888888889,359.60557103064065,599.4384401114205,28.8,0,1,3
3744429480,1,1795,6.730476190476191,441.4729805013927,685.0696378830083,30.0,1,3,10
3744431111,0,951,1.3,304.2018927444795,391.47003154574134,11.4,0,0,0
3744431111,1,951,6.533333333333333,397.2365930599369,596.3659305993691,12.2,0,2,2
3744431672,0,1713,1.0308585858585857,351.50262697022765,693.646234676007,18.0,0,0,2
3744431672,1,1713,3.69,424.4903677758319,842.3257443082312,23.6,1,4,9
3744432889,0,1580,0.7333333333333334,284.60506329113923,500.5518987341772,19.2,0,1,1
3744432889,1,1580,10.20952380952381,428.72658227848103,768.2810126582278,21.4,0,2,11
3744433108,0,1793,2.682857142857143,384.47518126045736,790.5343000557725,30.0,0,3,6
3744433108,1,1793,5.38,385.76687116564415,686.7506971556052,31.0,1,1,7
3744433660,0,2011,1.5753663003663005,369.52362008950774,808.6364992541024,26.2,0,2,5
3744433660,1,2011,3.5111111111111115,404.7419194430632,787.2620586772749,29.8,0,3,9
3744434353,0,2269,2.2861111111111114,394.87351256059935,859.3406787130892,47.4,2,2,7
3744434353,1,2269,2.45008658008658,396.12692816218595,832.5429704715732,41.0,0,3,6
3744434627,0,1817,1.1646825396825398,346.084755090809,632.3742432581178,28.6,0,0,4
3744434627,1,1817,7.666666666666667,419.0357732526142,720.4094661529995,32.0,1,4,10
3744435348,0,1725,1.6828571428571428,391.89565217391305,566.8173913043478,27.0,0,0,4
3744435348,1,1725,5.3047619047619055,435.04695652173916,775.7217391304348,30.2,1,4,9
3744435770,0,2120,1.5782417582417583,379.7207547169811,832.3018867924527,39.8,0,2,5
3744435770,1,2120,5.219285714285714,435.6622641509433,708.9452830188678,33.8,1,3,10
3744435807,0,1871,1.6658730158730157,373.62266167824697,786.3303046499198,26.2,0,1,4
3744435807,1,1871,3.605714285714286,400.00855157669696,730.0694815606628,28.6,1,4,5
3744436312,0,1649,1.3793650793650793,396.76409945421466,780.0218314129776,21.2,0,0,7
3744436312,1,1649,4.085714285714286,441.79502728926616,835.4154032747119,22.2,1,4,7
3744437315,0,1575,1.8433333333333333,360.26666666666665,701.5085714285714,16.0,0,0,2
3744437315,1,1575,4.678333333333333,422.85714285714283,808.7619047619048,23.6,0,3,9
3744437909,0,1047,0.7266666666666667,333.51289398280807,383.98853868194846,11.8,0,1,1
3744437909,1,1047,5.476666666666667,477.47851002865326,595.1518624641834,12.4,0,1,9
3744438559,0,1639,0.849963924963925,347.24588163514335,822.9847467968273,20.8,0,0,1
3744438559,1,1639,9.235714285714286,441.5472849298352,1020.3294691885296,23.4,1,4,8
3744438833,0,1660,1.5194444444444444,352.40240963855416,465.2385542168675,26.2,0,0,2
3744438833,1,1660,3.927777777777778,425.7469879518072,716.8698795180724,21.4,0,4,9
3744438877,0,1339,0.65,334.2972367438387,450.50634802091116,9.4,0,1,0
3744438877,1,1339,12.616666666666665,442.4585511575803,928.0687079910382,15.6,0,2,10
3744439461,0,1764,1.095,341.44897959183675,694.9251700680272,26.8,0,2,3
3744439461,1,1764,7.7,429.4625850340136,787.43537414966,31.6,1,2,9
3744441756,0,1716,1.2476190476190476,370.46153846153845,734.8881118881119,24.8,0,2,4
